population,hospitals,mobilehomes,psubstations
16,0,0,0
480,0,0,1
16,0,0,0
112,0,0,0
80,0,25,1
16,0,0,0
2000,1,0,1
1264,0,0,0
64,0,0,0
32,0,0,0
3088,0,50,6
0,0,0,0
32,0,0,0
48,0,0,0
55808,6,0,7
144,1,25,2
0,0,0,0
160,0,0,0
176,0,0,0
976,1,0,1
1008,0,0,2
48,0,0,0
0,0,0,0
6256,0,200,2
64,0,0,0
0,0,0,0
0,0,0,0
48,0,0,1
336,0,0,1
224,0,0,0
32,0,0,0
32,0,0,0
16,0,0,0
16,0,0,0
32,0,0,0
32,0,0,0
32,0,0,0
0,0,0,0
48,0,0,1
128,0,0,0
16,0,0,0
16,0,0,0
0,0,25,0
6720,0,0,0
2800,1,0,3
30368,1,0,4
0,0,0,0
128,0,0,0
48,0,0,0
32,0,0,0
0,0,0,0
17136,0,200,2
32,0,0,1
0,0,0,0
32,0,0,0
15760,0,25,0
32,0,0,0
160,0,0,0
1984,0,0,0
32,0,0,0
48,0,0,0
16,0,0,0
128,0,0,0
1296,0,0,0
16,0,0,0
720,0,0,0
272,0,0,1
32,0,0,1
448,0,0,2
2960,0,0,3
48,0,0,0
64,0,0,0
0,0,0,0
2496,0,75,0
3344,0,0,0
1824,1,0,2
544,0,0,0
64,0,0,0
64,0,0,1
16,0,0,0
0,0,0,0
3232,0,0,0
80,0,0,1
0,0,0,0
20064,0,25,3
448,0,0,0
96,0,0,0
0,0,0,0
416,0,0,2
64,0,0,0
48,0,0,0
16,0,0,0
64,0,0,0
992,0,0,0
208,0,0,1
656,0,0,2
80,0,0,1
944,0,0,2
1120,0,0,0
16,1,0,1
32,0,0,0
0,0,0,0
0,0,0,0
48,0,0,0
64,0,0,0
816,0,0,1
928,0,0,1
80,0,0,1
144,0,0,1
1632,0,0,2
0,0,0,0
48,0,0,0
80,0,0,0
1008,0,0,0
224,0,0,1
20608,0,25,0
64,0,0,0
1104,0,0,1
480,0,0,1
448,0,0,3
128,0,50,1
480,0,0,0
0,0,0,0
16,0,0,0
192,0,0,0
48,0,0,0
656,0,0,3
64,0,0,0
3104,0,0,0
64,0,0,1
192,0,0,0
0,0,0,0
0,0,0,0
16,0,0,0
80,0,0,1
400,0,0,0
128,0,0,0
48,0,0,0
128,0,0,1
1088,0,0,0
192,0,0,0
1936,0,0,2
496,0,0,0
192,0,0,0
1936,0,0,0
64,0,0,0
176,0,0,0
464,0,0,0
4656,0,200,1
16,0,0,0
1632,0,0,0
0,0,0,0
112,0,0,2
