population,hospitals,mobilehomes,psubstations
20432,0,275,9
17520,0,0,5
10368,0,100,4
4288,0,0,2
880,1,0,4
26144,0,125,5
208,0,0,0
10624,0,175,15
192,0,0,1
0,0,0,0
2432,0,0,3
54304,1,175,15
5120,0,25,1
576,0,0,0
10016,0,25,2
29552,0,50,8
240,0,0,0
8112,0,25,4
0,0,0,0
67088,1,775,13
17440,1,250,11
976,0,0,1
896,0,0,5
7424,0,0,1
1584,0,25,4
8336,0,0,5
25488,0,25,6
304,0,0,1
6096,0,0,0
11632,2,50,4
16624,0,0,4
9568,0,200,7
5552,0,25,3
18752,2,275,5
21344,3,200,11
19328,1,175,12
352,0,0,0
608,0,0,2
4256,0,0,2
10736,1,150,3
1904,0,0,1
55424,0,350,10
7872,3,200,7
2784,0,0,3
2288,0,0,2
752,0,0,0
1984,0,0,0
528,0,0,2
3280,0,0,0
4384,0,0,0
0,0,0,0
240,0,0,0
1344,0,0,1
992,0,0,0
5552,0,50,4
1008,0,0,3
512,0,0,1
1360,0,0,0
18336,2,325,5
5408,0,0,3
496,0,0,2
49152,1,425,18
1872,0,0,0
15200,0,25,0
2944,0,0,0
2672,0,75,6
2464,0,0,2
6544,0,0,1
4976,0,0,4
1456,0,0,0
3344,0,0,0
5520,0,50,2
6800,0,225,6
2432,0,25,0
4304,0,0,2
1392,0,25,6
23584,0,0,9
4448,0,25,3
36400,1,25,10
3680,1,25,0
736,0,0,0
3408,1,0,2
16896,1,100,3
11568,0,200,6
320,0,0,0
3504,0,25,1
14992,0,175,4
4576,0,0,6
5744,0,0,3
416,0,0,2
1104,0,0,1
6896,0,125,6
28048,2,50,4
816,0,0,2
7456,0,0,1
5104,0,25,2
4256,0,50,6
7472,1,0,3
4912,0,350,4
3344,0,0,2
4608,2,0,1
208,3,0,6
560,0,0,0
1056,1,225,1
1424,0,0,1
8160,1,25,7
78560,0,375,9
13280,1,125,6
4368,0,0,0
624,0,0,0
32,0,0,0
416,0,0,7
7984,0,0,0
18032,0,50,3
656,0,0,3
2256,0,0,3
30096,2,0,10
16,0,0,0
2704,0,0,0
34704,0,0,3
352,0,0,0
2320,0,0,1
23360,0,25,10
6192,1,25,2
18336,0,100,5
6096,0,0,1
4608,0,0,5
4720,0,0,2
20992,0,0,2
31616,0,75,2
1104,0,0,0
8368,0,125,20
3312,1,0,3
1664,0,25,0
2576,0,0,5
768,0,0,0
18688,0,75,3
8560,0,25,5
896,2,100,2
5216,0,25,0
976,1,25,3
352,0,0,0
0,0,0,0
1504,0,0,3
3040,1,0,4
720,0,0,3
1680,0,0,1
0,0,0,0
5008,0,50,7
20480,1,225,10
6768,0,125,1
2672,0,0,1
1584,0,0,0
8112,2,50,5
3776,1,25,2
688,0,0,0
8688,0,125,2
2144,1,0,1
3408,0,0,1
0,0,0,0
1824,0,25,1
1280,0,0,0
3328,0,25,5
3760,0,0,2
352,0,0,0
176,0,0,0
4896,0,0,5
7616,0,125,8
1904,0,0,3
896,0,0,0
12608,0,0,2
1536,0,0,3
128,0,0,0
12176,0,125,9
1024,0,0,0
192,0,0,0
592,0,0,1
3232,0,0,5
1712,0,0,0
1840,0,0,4
2464,0,0,4
36368,0,225,8
1600,0,0,0
3856,0,0,5
47696,0,150,4
6512,0,175,4
11648,1,275,12
1472,0,125,4
108112,2,1050,33
3632,0,25,1
12016,0,0,5
1760,1,50,2
54704,1,575,6
10768,3,225,7
19360,0,75,6
112,0,0,0
2656,0,0,3
3120,0,0,9
272,0,0,0
26624,0,225,3
7056,0,0,2
3760,0,0,1
704,0,0,2
5568,0,0,4
12256,0,0,11
11056,1,150,5
1472,0,0,0
144,0,0,0
4720,0,0,2
672,0,0,0
768,0,0,1
336,0,0,0
53600,4,275,12
3616,0,0,1
976,0,125,2
30304,0,50,2
912,0,0,0
592,0,0,1
1728,2,75,3
2400,0,0,2
1040,0,0,0
1296,0,0,0
2464,0,0,2
2704,0,0,0
4336,0,25,2
22544,0,50,7
1248,0,25,4
5872,0,0,2
2400,1,0,3
20384,0,25,1
6848,1,0,3
1328,0,0,1
1360,0,0,1
89664,4,175,8
640,0,0,0
1808,0,0,0
3392,1,0,4
832,0,0,1
4080,0,0,0
18064,0,0,4
1952,0,50,0
1168,0,0,1
2384,0,0,0
9488,0,0,3
2128,0,75,3
55120,4,175,20
16752,0,25,3
9584,0,25,3
14048,1,275,10
5024,0,0,1
656,0,0,0
1952,0,0,4
3904,0,125,1
0,0,0,0
240,0,0,0
18688,0,125,6
10288,0,0,1
8672,2,250,4
53968,1,350,14
36304,1,125,9
45616,0,225,11
10240,0,0,1
2992,2,75,3
1328,0,0,1
0,0,0,0
2400,0,125,3
1584,0,0,1
1392,0,0,0
736,0,0,1
32,0,0,0
6512,0,0,4
3872,0,0,0
9680,0,0,2
4064,0,25,1
22304,0,125,3
400,0,0,0
2992,1,0,2
13632,0,0,1
784,0,0,0
5024,0,0,4
9216,0,125,4
4592,0,25,4
2064,0,0,5
1136,0,0,0
416,0,0,0
160,0,0,0
3376,0,0,1
3760,0,50,2
8960,0,75,5
5888,0,175,10
5216,0,0,3
688,0,0,0
10080,0,0,7
8752,0,50,2
0,0,0,0
7248,0,0,0
528,0,0,2
1264,0,100,2
2352,0,25,0
12480,0,50,5
17104,1,25,8
1408,0,0,0
6192,1,150,5
14080,1,0,2
2800,0,0,1
109568,4,500,25
976,0,50,1
192,1,0,0
304,0,0,0
3312,0,75,1
15408,0,25,3
1168,0,75,0
2432,0,0,0
3072,0,25,0
