population,hospitals,mobilehomes,psubstations
0,0,0,0
64,0,0,1
0,0,0,0
32,0,0,0
144,0,0,0
304,0,25,2
32,0,0,0
608,0,0,6
0,0,0,0
80,0,0,0
0,0,0,0
32,0,0,0
48,0,0,0
96,0,0,0
128,0,0,0
32,0,0,2
2688,0,0,1
27056,1,0,6
672,0,0,3
32,0,0,0
32,0,0,3
64,0,0,1
176,1,0,1
0,0,0,0
32,0,0,0
16,0,0,0
0,0,0,0
2560,1,875,5
256,0,0,0
224,0,0,0
352,0,0,2
96,0,0,1
224,0,0,3
80,0,0,0
816,0,0,0
416,0,0,0
1152,1,0,0
1632,0,0,2
544,0,0,1
320,0,0,0
16,0,0,0
48,0,0,0
496,0,0,1
32,0,0,0
3280,0,0,0
23184,1,75,7
1072,0,0,2
6272,0,0,0
48,0,0,0
1984,0,0,1
64,0,0,0
112,1,0,0
0,0,0,0
240,0,0,0
688,0,0,0
0,0,0,0
2112,0,0,2
48,0,0,0
80,0,0,0
528,0,0,1
0,0,0,0
112,0,0,0
208,0,0,0
64,0,0,1
1088,0,0,2
128,0,0,0
0,0,0,0
10576,2,0,6
2272,0,0,0
0,0,0,0
128,0,0,2
0,0,0,0
192,0,0,0
0,0,0,0
224,0,25,0
96,0,0,0
0,0,0,0
16,0,0,0
48,0,0,0
240,0,0,1
1584,0,0,0
896,0,0,0
128,0,0,0
240,0,0,0
96,0,0,0
0,0,0,0
3536,1,0,0
0,0,0,0
10736,0,125,3
224,0,0,0
32,0,0,0
0,0,0,0
64,0,0,0
144,0,0,0
0,0,0,0
416,0,0,0
720,0,0,0
16,0,0,0
16,0,0,0
688,0,0,0
1008,0,0,0
624,0,0,0
0,0,0,1
400,0,0,0
208,0,0,2
1648,0,0,0
560,0,0,0
336,0,350,3
1024,0,0,0
0,0,0,0
1664,1,0,1
64,0,0,0
48,0,0,0
368,0,0,1
208,0,0,0
3152,0,0,2
0,0,0,0
0,0,0,0
768,0,0,1
0,0,0,0
0,0,0,0
16096,0,0,0
16,0,0,0
0,0,0,0
704,0,0,0
16,0,0,0
0,0,0,0
400,0,0,2
368,0,0,0
0,0,0,0
0,0,0,0
80,0,0,0
4960,0,0,1
176,0,0,0
896,0,0,0
32,0,0,0
0,0,0,0
208,0,0,0
80,0,0,0
32,0,0,0
2016,0,0,1
0,0,0,1
48,0,0,0
0,0,0,1
1856,0,0,1
512,0,0,0
560,0,0,0
2864,0,25,0
112,0,0,2
1216,1,275,8
16,0,0,0
0,0,0,0
2848,0,0,2
1056,1,0,0
176,0,0,0
16,0,0,0
0,0,0,0
16,0,0,0
0,0,0,0
192,0,0,1
224,0,0,2
160,0,0,1
16,0,0,1
0,0,0,0
176,0,0,0
784,0,0,1
256,0,0,0
0,0,0,0
16,0,0,0
0,0,0,0
48,0,0,0
176,0,0,0
0,0,0,0
0,0,0,0
32,0,0,0
0,0,0,0
0,0,0,0
784,1,0,1
2960,0,0,0
64,0,0,0
0,0,0,0
192,0,0,0
224,0,0,0
240,0,0,0
288,0,50,1
0,0,0,0
32,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
80,0,0,2
0,0,0,0
6336,0,50,0
112,0,0,1
4160,0,0,0
80,0,0,0
608,0,0,0
144,0,0,1
32,0,0,0
0,0,0,0
560,0,0,1
32,0,0,0
480,0,0,0
384,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16,0,0,0
624,0,0,2
64,0,0,1
32,0,0,0
16,0,0,1
96,0,0,0
0,0,0,0
48,0,0,0
112,0,0,0
1936,0,0,2
16,0,0,0
32,0,0,0
160,0,0,0
3136,0,0,0
16,0,0,0
64,0,0,0
80,0,0,0
464,0,0,1
2352,0,0,0
320,0,0,2
128,0,0,0
336,0,0,0
16,0,0,0
0,0,0,0
352,0,0,0
1488,0,0,0
48,0,0,0
1536,0,0,1
128,0,0,0
48,0,0,0
1296,0,0,2
48,0,0,0
64,0,0,1
0,0,0,0
688,0,0,0
1792,0,25,0
688,0,0,1
1504,0,0,2
480,0,0,0
96,0,0,2
80,0,0,0
176,0,0,0
112,0,0,0
0,0,0,0
1088,0,350,5
448,0,0,0
16,0,0,0
512,0,0,0
3216,0,0,3
32,0,50,3
256,0,0,0
288,0,0,1
208,1,50,1
352,0,0,0
7872,0,225,5
16,0,0,0
128,0,0,0
1456,0,0,1
32,0,0,0
80,0,0,0
0,0,0,0
16,0,0,0
32,0,0,1
0,0,0,0
1664,0,0,0
992,0,0,1
32,0,0,0
48,0,0,2
16,0,0,0
80,1,0,1
512,0,0,0
0,0,0,0
80,0,0,1
272,0,0,1
32,0,0,0
0,0,0,0
112,0,0,0
64,0,0,0
64,0,0,1
448,0,0,2
576,1,50,1
16,0,0,0
1168,1,0,1
16,0,0,0
16,0,0,0
16,0,0,0
0,0,0,0
112,0,0,0
32,0,0,2
80,1,0,1
0,0,0,0
64,0,0,0
0,0,0,0
160,0,0,0
368,0,0,0
1040,0,0,1
0,0,0,0
1200,0,0,2
96,0,0,0
400,0,0,0
448,0,0,0
112,0,0,0
640,0,175,1
32,0,0,0
0,0,0,0
0,0,0,0
144,0,0,0
16,0,0,0
10176,0,25,0
656,1,0,0
32,0,0,0
0,0,0,0
240,1,0,1
176,1,0,1
816,0,0,0
448,0,0,0
160,0,0,1
0,0,0,0
32,0,0,0
80,0,0,0
112,0,0,0
0,0,0,0
16,0,0,0
416,0,0,1
64,0,0,0
432,0,0,3
592,0,0,0
0,0,0,0
96,0,0,6
256,0,0,3
16,0,0,0
0,0,0,0
16,0,0,0
32,0,0,1
0,0,0,0
14400,0,0,1
3552,0,0,1
0,0,0,0
960,0,0,0
32,0,0,0
608,0,0,0
688,0,0,0
0,0,0,0
0,0,0,0
272,1,0,0
48,0,0,2
80,0,0,0
0,0,0,0
112,0,0,0
672,0,0,0
240,0,0,0
288,0,0,0
1792,0,0,4
0,0,0,1
48,0,0,3
704,0,0,0
1376,0,0,0
64,0,0,0
0,0,0,0
640,0,0,0
384,0,0,0
304,0,0,0
928,1,0,7
144,0,0,1
32,0,0,0
48,0,0,0
384,0,0,0
1008,0,0,1
16,0,0,0
1840,0,0,2
320,0,0,0
0,0,0,0
64,0,0,0
0,0,0,0
0,0,0,0
336,0,0,0
16,0,0,1
2288,0,0,0
1888,1,0,0
80,0,0,0
144,0,0,0
96,0,0,0
192,0,0,0
176,0,0,0
0,0,0,0
32,0,0,0
240,0,0,0
0,0,0,0
400,0,0,0
16,0,0,0
288,1,0,0
560,0,0,0
1696,0,0,0
16,0,0,0
32,0,0,0
1728,0,0,3
64,0,0,0
32,0,0,2
0,0,0,0
16,0,0,0
0,0,0,0
11456,2,275,8
0,0,0,0
16,0,0,0
480,0,25,0
7024,1,50,2
1136,0,0,0
0,0,0,0
13440,1,50,2
32,0,0,0
0,0,0,0
0,0,0,0
5312,0,0,6
128,0,0,3
16,0,0,0
5152,1,0,1
32,0,0,0
0,0,0,1
1216,1,0,0
0,0,0,0
112,0,0,0
0,0,0,0
0,0,0,0
16,0,0,0
128,0,0,2
64,0,0,0
16,0,0,0
96,0,0,0
32,0,0,0
0,0,0,0
960,0,0,0
384,0,0,0
1040,1,0,0
1344,0,575,4
656,0,0,3
2880,0,0,0
4944,0,0,1
80,0,0,0
16,0,0,0
32,0,0,0
112,0,0,4
0,0,0,0
480,0,0,0
672,0,0,1
0,0,0,0
80,0,0,0
128,0,0,0
16,0,0,1
16,0,0,0
16,0,0,0
736,0,0,0
0,0,0,0
0,0,0,0
48,0,0,0
32,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
560,0,0,0
144,0,0,0
368,0,0,0
48,0,0,0
64,0,0,0
272,0,0,0
32,0,0,1
1056,0,0,2
48,0,0,0
80,0,0,0
0,0,0,0
64,0,0,0
384,0,0,0
176,0,0,0
16,0,0,1
0,0,0,0
16,0,0,0
944,0,0,1
64,0,0,0
1200,0,0,2
0,0,0,0
112,0,0,2
0,0,0,0
0,0,0,0
96,0,0,0
16,0,0,1
320,0,0,2
0,0,0,0
592,0,0,0
320,0,0,0
112,0,0,0
64,0,0,0
0,0,0,0
16,1,50,0
0,0,0,0
0,0,0,0
0,0,0,0
112,0,0,0
144,1,0,0
16,0,0,0
128,0,25,0
336,0,325,3
0,0,0,0
0,0,0,0
160,0,0,0
624,0,0,0
1904,2,125,4
96,0,0,0
0,0,0,0
16,0,0,0
560,0,0,1
720,0,25,3
16,0,0,0
0,0,0,0
64,0,0,2
0,0,0,0
16,0,0,0
448,0,0,0
704,0,0,0
16,0,0,0
1760,4,0,8
0,0,0,0
848,0,0,0
16016,0,0,0
0,0,0,0
48,0,0,0
64,0,0,1
0,0,0,0
704,0,0,0
0,0,0,0
96,0,0,0
80,0,0,1
16,0,0,0
96,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
544,0,0,0
112,0,0,0
0,0,0,0
32,0,0,1
496,0,0,6
112,0,0,2
128,0,0,0
96,0,0,2
0,0,0,0
80,0,0,0
0,0,0,0
16,0,0,0
3152,0,0,2
0,0,0,0
1920,0,0,1
1696,0,0,2
5776,0,50,0
0,0,0,0
64,0,0,0
0,0,0,0
320,0,0,0
8160,1,0,0
80,0,0,0
0,0,0,0
176,0,0,0
208,0,0,1
0,0,0,0
1648,5,0,6
80,0,0,0
16,0,0,0
224,0,0,0
1616,0,0,2
1248,1,0,0
1632,0,0,0
16,0,0,0
48,0,0,0
16,0,0,0
224,0,0,1
1936,0,0,0
0,0,0,0
0,0,0,0
128,0,0,0
64,0,0,0
144,0,0,0
144,1,0,0
32,0,0,0
16,0,0,0
400,0,0,0
192,0,0,0
528,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32,0,0,0
0,0,0,0
144,0,0,0
368,0,0,0
112,0,0,1
560,0,0,0
400,0,0,0
16,0,50,1
0,0,0,0
48,0,0,0
48,0,0,0
96,0,0,0
1168,0,0,0
1520,0,0,1
400,0,0,2
32,0,0,0
608,0,0,1
16,0,0,0
4384,0,0,4
336,0,0,0
32,0,0,0
4928,0,0,1
0,0,0,0
272,0,0,1
96,0,0,0
16,0,0,0
320,1,25,1
0,0,0,0
32,0,0,0
6272,0,0,0
128,0,0,0
0,0,0,0
0,0,0,1
1728,1,0,2
0,0,0,0
48,0,25,0
0,0,0,0
0,0,0,0
0,0,0,0
128,0,0,0
0,0,0,0
192,0,0,0
48,0,0,0
400,0,0,0
2416,2,0,1
640,0,0,0
80,0,0,0
0,0,0,0
448,0,0,0
240,0,0,0
2928,0,0,0
32,0,0,0
0,0,0,0
48,0,0,0
736,0,0,1
1008,0,0,0
16,0,0,1
16,0,0,0
992,0,0,0
80,0,0,1
32,0,0,0
80,0,0,0
48,0,0,0
32,0,0,0
176,0,0,0
672,0,0,0
544,0,0,1
240,0,25,4
0,0,0,0
528,0,0,0
0,0,0,0
64,0,0,1
16,0,0,0
288,0,0,0
688,0,0,0
0,0,0,0
64,1,0,0
7104,0,0,0
1984,0,0,4
1200,0,0,2
128,0,0,2
640,0,0,2
0,0,0,0
80,0,0,1
128,0,0,2
4144,1,25,2
16,0,0,0
48,0,0,2
32,0,0,1
96,0,0,0
1136,0,0,0
16,0,0,0
64,0,0,0
608,0,0,0
32,0,0,0
0,0,0,1
3072,0,0,1
144,0,0,0
64,0,0,0
13680,1,125,4
240,0,0,2
128,0,0,0
160,0,0,0
752,0,75,0
96,0,0,0
64,0,0,0
320,0,0,0
0,0,0,0
32,0,0,0
128,0,0,0
464,0,0,0
0,0,0,0
32,0,0,0
432,0,125,2
0,0,0,0
1392,0,0,0
544,0,0,0
160,0,0,0
32,0,0,1
368,0,0,2
5520,0,25,5
0,0,0,0
160,0,0,1
2768,0,0,0
400,0,0,0
2880,0,0,0
560,0,325,3
0,0,0,0
16,0,0,0
0,0,0,0
960,0,0,0
336,0,0,0
